Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
24:55.0,24:55.0,146.524533,14.638431,121.074743,4.948005352,55.95933276,3.056432573,150.7136843,0,1.025070463,0.860985408,7.225747585,9.931865692,13.60003281,50.90886751,0
24:56.0,24:56.0,147.024906,14.638428,121.074766,4.920906703,55.97237595,3.099873264,153.1890238,0.045485697,1.025070463,0.860995655,15.48198128,18.18809891,13.58991337,79.1427151,0
24:57.0,24:57.0,148.025049,14.638431,121.07476,4.909041391,55.81834673,3.118629452,153.9502801,0.268756238,1.025070463,0.860992924,13.55122566,16.25734329,13.60659695,81.44942152,0
24:58.0,24:58.0,149.026632,14.638426,121.074763,4.896137333,55.79631612,3.13884951,154.6311932,0.075869398,0.406662398,0.860994116,96.17266083,98.87877655,13.59852314,129.4294883,0
24:59.0,24:59.0,150.028728,14.638424,121.074765,4.899693782,55.9465475,3.133295051,154.9325294,0.041106539,0.406662398,0.860994923,27.06588936,29.77200699,13.60453701,323.3507435,0
25:00.0,25:00.0,151.026248,14.638425,121.074768,4.887406594,55.91894111,3.152426656,155.3013943,0.053061921,0.406662398,0.860996261,15.55179787,18.2579155,13.60102654,431.2772053,0
25:01.0,25:01.0,152.024882,14.638431,121.074771,4.883196799,55.9734962,3.15894382,155.9890998,0,0.406662398,354.9933288,5.717275143,8.42339325,13.58936214,211.7539536,0
25:02.0,25:02.0,153.024094,14.638441,121.074774,4.880486976,55.98486823,3.163128816,157.2083586,0.711955176,0.406662398,1.606772114,31.11108208,33.81719971,13.58039284,108.9616653,0
25:03.0,25:03.0,154.024879,14.638452,121.074769,4.883788013,56.10905907,3.158029714,158.4693713,1.005698872,0.572186525,349.1641603,30.03544426,32.74156189,13.57238388,97.75781607,0
25:04.0,25:04.0,155.024332,14.638459,121.074765,4.877086301,56.00101537,3.168369651,159.4487973,0.924226394,0.572186525,353.9083707,31.25606728,33.96218491,13.55696106,64.14731954,0
25:05.0,25:05.0,156.024675,14.638464,121.07476,4.879724037,56.28909822,3.164305667,160.1869335,0.669217171,0.572186525,357.2508005,40.12390518,42.83002472,13.56314945,65.55170017,0
25:06.0,25:06.0,157.024886,14.638469,121.074757,4.87976905,56.22216195,3.164236251,160.7981733,0.402745847,0.572186525,351.8732653,39.42083359,42.12695313,13.55362129,42.48138901,0
25:07.0,25:07.0,158.024919,14.638467,121.074756,4.883908619,56.08384241,3.157843193,160.9809895,0.110233879,0.572186525,351.8732652,33.9912529,36.69737244,13.55023003,39.57202742,0
25:08.0,25:08.0,159.024832,14.638474,121.074754,4.88408147,56.00633896,3.157575846,161.7529963,0.365243373,0.541307134,351.8732646,31.79610634,34.50222397,13.54458332,41.70751939,0
25:09.0,25:09.0,160.0248801,14.638478,121.074752,4.888415186,56.17271975,3.150862422,162.291565,0.404342453,0.541307134,351.8732642,26.83496284,29.54108047,13.54147816,83.42790155,0
25:10.0,25:10.0,161.024393,14.63848,121.074751,4.888571177,55.82343472,3.150620397,162.4596295,0.159686792,0.541307134,351.873264,3.622994423,6.32911253,13.5576582,111.0685462,0
25:11.0,25:11.0,162.024857,14.63848,121.074745,4.903806094,55.92822832,3.126855101,163.1301187,0.154359813,0.541307134,351.8732628,347.7485657,350.4546814,13.56924057,226.9123746,0
25:12.0,25:12.0,163.024852,14.638478,121.074743,4.917066786,56.01715831,3.105960602,163.4130641,0.016412253,0.541307134,351.8732624,348.4938965,351.2000122,13.57720852,776.9487948,0
25:13.0,25:13.0,164.024876,14.63848,121.074739,4.947337574,56.01663942,3.057513363,163.8242037,0.109200777,0.394758919,351.8732617,347.4389648,350.1450806,13.55928898,1469.635415,0
25:14.0,25:14.0,165.024992,14.638477,121.074743,4.965436768,55.99850832,3.028031495,164.3305702,0,0.394758919,351.8732625,344.1688232,346.874939,13.53574371,75.18688482,0
25:15.0,25:15.0,166.024778,14.638475,121.074748,4.963811379,56.02787669,3.030695238,164.9042866,0,0.394758919,351.8732635,343.064209,345.7703247,13.52898312,61.15249508,0
25:16.0,25:16.0,167.024889,14.638475,121.074749,4.949695634,56.03729253,3.053694511,164.9344912,0,0.394758919,351.8732636,343.8454895,346.5516052,13.52240753,70.39555987,0
25:17.0,25:17.0,168.02516,14.638472,121.074754,4.98014722,55.99142678,3.003776074,165.658043,0.124279202,0.394758919,351.8732648,342.6439819,345.3500977,13.52432251,112.8165262,0
25:18.0,25:18.0,169.024802,14.63847,121.074752,4.996541409,55.98093051,2.976425874,166.0054911,0.04937023,0.403195446,351.8732643,341.5542297,344.2603455,13.53150272,126.0990632,0
25:19.0,25:19.0,170.024883,14.638467,121.074751,5.014506037,55.98913264,2.946059443,166.25658,0.048928437,0.403195446,351.8732642,340.285675,342.9917908,13.53765297,-353.5060969,0
25:20.0,25:20.0,171.024824,14.638467,121.074752,5.015730101,55.89833338,2.943974964,166.3807457,0.072503132,0.403195446,351.8732644,340.0704651,342.7765808,13.54234886,-139.2360767,0
25:21.0,25:21.0,172.024912,14.638466,121.07476,4.989094387,55.8830485,2.988891807,167.1945565,0,0.403195446,351.8732659,340.0634155,342.7695313,13.54624653,-36.15300032,0
25:22.0,25:22.0,173.0248131,14.638466,121.07476,4.986586019,55.8830485,2.993074826,167.1945565,0,0.403195446,351.8732659,341.0822754,343.7883911,13.54614735,-25.13033239,0
25:23.0,25:23.0,174.024828,14.638466,121.07476,4.983326244,55.8830485,2.998499054,167.1945565,0,0.154506158,351.8732659,339.9985657,342.7046814,13.55500507,-17.54074163,0
25:24.0,25:24.0,175.02482,14.638466,121.07476,4.981174886,55.8830485,3.002071583,167.1945565,0,0.154506158,351.8732659,339.9985657,342.7046814,13.55500507,-22.17886438,0
25:25.0,25:25.0,176.024826,14.638466,121.07476,4.986412516,55.8830485,2.993363869,167.1945565,0,0.154506158,351.8732659,339.9985657,342.7046814,13.55500507,-23.14403389,0
25:26.0,25:26.0,177.024864,14.638466,121.07476,4.98717924,55.8830485,2.992086272,167.1945565,0,0.154506158,351.8732659,339.9985657,342.7046814,13.55500507,-34.50795127,0
25:27.0,25:27.0,178.024475,14.638466,121.07476,4.988102144,55.8830485,2.990547447,167.1945565,0,0.154506158,351.8732659,338.9584045,341.6645203,13.57881451,-41.21707795,0
25:28.0,25:28.0,179.024809,14.638466,121.07476,4.993772246,55.8830485,2.981069572,167.1945565,0,0,351.8732659,338.9584045,341.6645203,13.57881451,-84.48703747,0
25:29.0,25:29.0,180.024841,14.638466,121.07476,4.992446493,55.8830485,2.983289299,167.1945565,0,0,351.8732659,337.9449463,340.651062,13.60319424,-27.4608272,0
25:30.0,25:30.0,181.024704,14.638466,121.07476,4.991134531,55.8830485,2.985483734,167.1945565,0,0,351.8732659,337.9449463,340.651062,13.60319424,-17.93193397,0
25:31.0,25:31.0,182.024869,14.63847,121.074749,5.017105163,55.70961293,2.941630979,168.3952811,0,0,351.8732638,337.9449463,340.651062,13.60319424,-26.35929116,0
25:32.0,25:32.0,183.024628,14.63847,121.074749,5.014814795,55.70961293,2.94553384,168.3952811,0,0,351.8732638,337.9449463,340.651062,13.60319424,-13.96626965,0
25:33.0,25:33.0,184.024596,14.63847,121.074749,5.013660929,55.70961293,2.947497433,168.3952811,0,0.200121245,351.8732638,337.9449463,340.651062,13.60319424,-9.50439383,0
25:34.0,25:34.0,185.0248441,14.63847,121.074749,5.013947779,55.70961293,2.94700945,168.3952811,0,0.200121245,351.8732638,337.9449463,340.651062,13.60319424,-7.284313309,0
25:35.0,25:35.0,186.0247771,14.63847,121.074749,5.020159729,55.70961293,2.936415047,168.3952811,0,0.200121245,351.8732638,337.9449463,340.651062,13.60319424,-7.258269484,0
25:36.0,25:36.0,187.024237,14.63847,121.074749,5.027707517,55.70961293,2.923472961,168.3952811,0,0.200121245,351.8732638,336.924469,339.6305847,13.65557384,-4.870713278,0
25:37.0,25:37.0,188.0240279,14.63847,121.074749,5.029464109,55.70961293,2.920449933,168.3952811,0,0.200121245,351.8732638,336.924469,339.6305847,13.65557384,-5.613697945,0
25:38.0,25:38.0,189.024826,14.63847,121.074749,5.033546521,55.70961293,2.913408047,168.3952811,0,0,351.8732638,336.924469,339.6305847,13.65557384,-6.725598061,0
25:39.0,25:39.0,190.02486,14.63847,121.074749,5.033243436,55.70961293,2.91393163,168.3952811,0,0,351.8732638,336.924469,339.6305847,13.65557384,-6.923173873,0
25:40.0,25:40.0,191.024146,14.63847,121.074749,5.032698086,55.70961293,2.914873412,168.3952811,0,0,351.8732638,336.924469,339.6305847,13.65557384,-6.923173873,0
25:41.0,25:41.0,192.024155,14.63847,121.074749,5.025240292,55.70961293,2.927711912,168.3952811,0,0,351.8732638,336.924469,339.6305847,13.65557384,-6.923173873,0
25:42.0,25:42.0,193.0247869,14.63847,121.074749,5.028842352,55.70961293,2.921520432,168.3952811,0,0,351.8732638,336.924469,339.6305847,13.65557384,-6.923173873,0
25:43.0,25:43.0,194.024775,14.63847,121.074749,5.029314026,55.70961293,2.920708383,168.3952811,0,0,351.8732638,336.924469,339.6305847,13.65557384,-6.923173873,0
25:44.0,25:44.0,195.024792,14.63847,121.074749,5.025055257,55.70961293,2.92802949,168.3952811,0,0,351.8732638,336.924469,339.6305847,13.65557384,-6.923173873,0
25:45.0,25:45.0,196.02475,14.63847,121.074749,5.02931779,55.70961293,2.920701902,168.3952811,0,0,351.8732638,336.924469,339.6305847,13.65557384,-6.923173873,0
25:46.0,25:46.0,197.024797,14.63847,121.074749,5.038671069,55.70961293,2.904536261,168.3952811,0,0,351.8732638,336.924469,339.6305847,13.65557384,0,0
25:47.0,25:47.0,198.024478,14.63847,121.074749,5.039425257,55.70961293,2.903227534,168.3952811,0,0,351.8732638,335.8617249,338.5678406,13.73212242,0,0
25:48.0,25:48.0,199.0289069,14.638476,121.074703,5.053758464,55.74474777,2.878204722,173.4472328,0.083175011,0,351.8732543,335.8617249,338.5678406,13.73212242,-87.38608606,0
25:49.0,25:49.0,200.027586,14.638476,121.074703,5.08313272,55.69567997,2.826004031,173.4796014,0.066717282,0,351.8732543,335.8617249,338.5678406,13.73212242,434.126381,0
25:50.0,25:50.0,201.025023,14.638474,121.074708,5.081519048,55.61095057,2.828904593,174.0419439,0,0,351.8732553,335.8617249,338.5678406,13.73212242,798.9853478,0
25:51.0,25:51.0,202.028784,14.638474,121.074708,5.054505096,55.61095057,2.876893337,174.0419439,0,0,351.8732553,335.8617249,338.5678406,13.73212242,-218.6919996,0
25:52.0,25:52.0,203.028787,14.638486,121.074704,5.050565409,55.79549704,2.8838041,175.4417214,0.682304966,0,356.2583221,335.8617249,338.5678406,13.73212242,-100.0641504,0
25:53.0,25:53.0,204.028766,14.638498,121.074702,5.058293789,55.87228892,2.870226642,176.7281389,0.995405386,0.297543309,0.065005914,335.8617249,338.5678406,13.73212242,-224.3219339,0
25:54.0,25:54.0,205.028923,14.638503,121.074693,5.039895355,55.85970587,2.902411384,177.8112989,0,0.297543309,1.326835715,335.8617249,338.5678406,13.73212242,188.4488326,0
25:55.0,25:55.0,206.0287811,14.638536,121.074686,5.037132474,55.93120182,2.90720372,181.5584096,2.049722769,0.297543309,355.5703978,335.8617249,338.5678406,13.73212242,99.05702859,0
25:56.0,25:56.0,207.025,14.638559,121.074682,5.052144238,56.00420482,2.881037248,184.1311587,2.364570745,0.297543309,0.1068203,335.8617249,338.5678406,13.73212242,88.34461105,0
25:57.0,25:57.0,208.025021,14.638573,121.074676,5.064030869,56.00589117,2.860092375,185.8678255,2.093642671,0.297543309,0.537733657,335.8617249,338.5678406,13.73212242,78.67282212,0
25:58.0,25:58.0,209.028736,14.638601,121.074669,5.073012949,56.43979829,2.84413021,189.0138116,2.583187615,2.428260285,351.7025049,335.8617249,338.5678406,13.73212242,76.13380012,0
25:59.0,25:59.0,210.028809,14.638623,121.074681,5.070202809,56.21120593,2.849136801,191.7024037,2.517371362,2.428260285,357.2151694,335.8617249,338.5678406,13.73212242,52.92841146,0
26:00.0,26:00.0,211.02424,14.638637,121.074686,5.087378031,55.70535545,2.81835445,193.3812047,2.093928323,2.428260285,2.71305453,335.8617249,338.5678406,13.73212242,49.05431624,0
26:01.0,26:01.0,212.028861,14.63864,121.074683,5.100527873,55.96285617,2.79448608,193.9206619,1.274253574,2.428260285,0.269254113,335.8617249,338.5678406,13.73212242,62.38276251,0
26:02.0,26:02.0,213.024218,14.638637,121.074681,5.078536075,55.9991504,2.834256228,194.3677921,0,2.428260285,352.0867992,335.8617249,338.5678406,13.73212242,103.8099392,0
26:03.0,26:03.0,214.027386,14.63864,121.074681,5.088994406,55.75363924,2.815434775,194.7141397,0.341114626,1.153880937,349.139131,335.8617249,338.5678406,13.73212242,118.4734832,0
26:04.0,26:04.0,215.029122,14.638641,121.074682,5.088390304,56.05859916,2.816526432,194.9163393,0.254339838,1.153880937,349.1391318,335.8617249,338.5678406,13.73212242,116.5732431,0
26:05.0,26:05.0,216.028469,14.638645,121.07468,5.076078423,56.27403121,2.83865547,195.4959021,0.395955558,1.153880937,349.1391308,335.8617249,338.5678406,13.73212242,97.31920585,0
26:06.0,26:06.0,217.025839,14.63865,121.074679,5.092466648,55.83815637,2.809149421,196.0317277,0.518000782,1.153880937,349.1391307,335.8617249,338.5678406,13.73212242,63.7451986,0
26:07.0,26:07.0,218.028751,14.638649,121.07468,5.11546773,55.71312163,2.767042995,196.1755015,0.148815965,1.153880937,349.1391309,335.8617249,338.5678406,13.73212242,49.63378622,0
26:08.0,26:08.0,219.0285029,14.638648,121.07468,5.092166097,55.72554604,2.809694196,196.2342824,0,0.329810182,349.139131,335.8617249,338.5678406,13.73212242,72.43177571,0
26:09.0,26:09.0,220.029112,14.638648,121.07468,5.076135464,55.72554604,2.838553466,196.2342824,0,0.329810182,349.139131,335.8617249,338.5678406,13.73212242,-28898.89942,0
26:10.0,26:10.0,221.0285439,14.638648,121.07468,5.071472243,55.72554604,2.846876591,196.2342824,0,0.329810182,349.139131,335.8617249,338.5678406,13.73212242,-121.1953459,0
26:11.0,26:11.0,222.0287271,14.638648,121.07468,5.049673455,55.72554604,2.885365667,196.2342824,0,0.329810182,349.139131,335.8617249,338.5678406,13.73212242,-74.6248839,0
26:12.0,26:12.0,223.024228,14.638648,121.07468,5.017264428,55.72554604,2.941359327,196.2342824,0,0.329810182,349.139131,335.8617249,338.5678406,13.73212242,-50.28400699,0
26:13.0,26:13.0,224.024972,14.638648,121.07468,5.003548211,55.72554604,2.964631905,196.2342824,0,0,349.139131,335.8617249,338.5678406,13.73212242,-28.32817383,0
26:14.0,26:14.0,225.028713,14.638648,121.07468,5.004941654,55.72554604,2.962278864,196.2342824,0,0,349.139131,335.8617249,338.5678406,13.73212242,-10.67784825,0
26:15.0,26:15.0,226.028776,14.638648,121.07468,4.988762595,55.72554604,2.989445568,196.2342824,0,0,349.139131,335.8617249,338.5678406,13.73212242,-5.782260474,0
26:16.0,26:16.0,227.0249521,14.638648,121.07468,4.986062466,55.72554604,2.993946913,196.2342824,0,0,349.139131,335.8617249,338.5678406,13.73212242,-5.883474374,0
26:17.0,26:17.0,228.028716,14.638648,121.07468,4.986815265,55.72554604,2.992692858,196.2342824,0,0,349.139131,335.8617249,338.5678406,13.73212242,-7.96760765,0
26:18.0,26:18.0,229.0249439,14.638648,121.07468,4.987894749,55.72554604,2.990893346,196.2342824,0,0,349.139131,335.8617249,338.5678406,13.73212242,-9.293266384,0
26:19.0,26:19.0,230.028721,14.638648,121.07468,4.979032105,55.72554604,3.005624116,196.2342824,0,0,349.139131,335.8617249,338.5678406,13.73212242,-7.335385286,0
26:20.0,26:20.0,231.028617,14.638648,121.07468,4.958781255,55.72554604,3.038918476,196.2342824,0,0,349.139131,335.8617249,338.5678406,13.73212242,-3.489780942,0
26:21.0,26:21.0,232.028776,14.638648,121.07468,4.961041811,55.72554604,3.03522671,196.2342824,0,0,349.139131,335.8617249,338.5678406,13.73212242,-0.668033179,0
26:22.0,26:22.0,233.028728,14.638648,121.07468,4.974572743,55.72554604,3.012999014,196.2342824,0,0,349.139131,335.8617249,338.5678406,13.73212242,-0.17738042,0
26:23.0,26:23.0,234.025575,14.638648,121.07468,4.966723156,55.72554604,3.025921037,196.2342824,0,0,349.139131,335.8617249,338.5678406,13.73212242,0,0
26:24.0,26:24.0,235.024531,14.638648,121.07468,4.9593718,55.72554604,3.037954638,196.2342824,0,0,349.139131,335.8617249,338.5678406,13.73212242,0,0
26:25.0,26:25.0,236.0287091,14.638645,121.074706,4.954238308,55.72649271,3.04631906,199.073061,0.061324059,0,349.1391426,335.8617249,338.5678406,13.73212242,685.4519271,0
26:26.0,26:26.0,237.0287139,14.638644,121.074711,4.966628279,55.83044447,3.026076762,199.6552791,0.047045862,0,349.1391451,335.8617249,338.5678406,13.73212242,10841.11863,0
26:27.0,26:27.0,238.028668,14.638645,121.074713,4.954981768,56.32663397,3.045109639,199.900236,0.236287453,0,349.139146,335.8617249,338.5678406,13.73212242,103.9052377,0
26:28.0,26:28.0,239.028722,14.638644,121.074714,4.946005289,56.45312477,3.059668072,199.979073,0,1.069824396,349.1391461,335.8617249,338.5678406,13.73212242,15.89170577,0
26:29.0,26:29.0,240.025229,14.638644,121.074714,4.936924704,56.45312477,3.074298538,199.979073,0,1.069824396,349.1391461,335.8617249,338.5678406,13.73212242,7.836666705,0
26:30.0,26:30.0,241.02868,14.638644,121.074714,4.946238693,56.45312477,3.059290739,199.979073,0,1.069824396,349.1391461,335.8617249,338.5678406,13.73212242,5.463536554,0
26:31.0,26:31.0,242.024268,14.638644,121.074714,4.953612832,56.45312477,3.04733604,199.979073,0,1.069824396,349.1391461,335.8617249,338.5678406,13.73212242,5.146921519,0
26:32.0,26:32.0,243.024335,14.638644,121.074714,4.958927123,56.45312477,3.038680441,199.979073,0,1.069824396,349.1391461,335.8617249,338.5678406,13.73212242,5.146921519,0
26:33.0,26:33.0,244.024906,14.638644,121.074714,4.969209867,56.45312477,3.02183559,199.979073,0,0,349.1391461,335.8617249,338.5678406,13.73212242,5.146921519,0
26:34.0,26:34.0,245.0286959,14.638644,121.074714,4.968178442,56.45312477,3.023531048,199.979073,0,0,349.1391461,335.8617249,338.5678406,13.73212242,5.146921519,0
26:35.0,26:35.0,246.028736,14.638644,121.074714,4.973321016,56.45312477,3.015064693,199.979073,0,0,349.1391461,335.8617249,338.5678406,13.73212242,5.146921519,0
26:36.0,26:36.0,247.024262,14.638642,121.074682,4.995652842,55.90593935,2.97791701,203.359403,0.027219272,0,349.1391318,335.8617249,338.5678406,13.73212242,9.792920527,0
26:37.0,26:37.0,248.024134,14.638642,121.074682,4.99766451,55.91676279,2.974539708,203.3727148,0,0,349.1391318,335.8617249,338.5678406,13.73212242,13.09363057,0
26:38.0,26:38.0,249.028651,14.638642,121.074682,4.992728001,55.91676279,2.982818154,203.3727148,0,0.990943616,349.1391318,335.8617249,338.5678406,13.73212242,19.48282019,0
26:39.0,26:39.0,250.028802,14.638642,121.074682,4.994913731,55.91676279,2.979156567,203.3727148,0,0.990943616,349.1391318,335.8617249,338.5678406,13.73212242,38.04953341,0
26:40.0,26:40.0,251.02865,14.638642,121.074682,4.987758216,55.91676279,2.99112103,203.3727148,0,0.990943616,349.1391318,335.8617249,338.5678406,13.73212242,22.48575925,0
26:41.0,26:41.0,252.023844,14.638642,121.074682,4.980718437,55.91676279,3.002828813,203.3727148,0,0.990943616,349.1391318,335.8617249,338.5678406,13.73212242,19.47308788,0
26:42.0,26:42.0,253.028679,14.638642,121.074682,4.969101991,55.91676279,3.022012977,203.3727148,0,0.990943616,349.1391318,335.8617249,338.5678406,13.73212242,22.26875139,0
26:43.0,26:43.0,254.028785,14.638642,121.074682,4.961747463,55.91676279,3.034073029,203.3727148,0,0,349.1391318,335.8617249,338.5678406,13.73212242,-76.38590083,0
